UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio,actual,predicted
6946,M21805,M,300.8,311.4,1852,22.2,53,0,0,0,0,0,10.599999999999966,41114.4,0.0286022665947112,2179063.2,1.0352393617021276,0,0
2051,M16910,M,299.5,309.3,1675,29.2,132,0,0,0,0,0,9.800000000000011,48910.0,0.0787589498806682,6456120.0,1.032721202003339,0,0
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,10.800000000000011,68567.2,0.0921526277897768,8776601.6,1.035964035964036,0,0
6934,L54113,L,300.8,311.4,1492,40.6,20,0,0,0,0,0,10.599999999999966,60575.2,0.0133958472873409,1211504.0,1.0352393617021276,0,0
8963,L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,10.599999999999966,49165.6,0.049109883364027,3933248.0,1.0356542213252606,0,0
3764,L50943,L,302.3,311.0,1428,47.9,174,0,0,0,0,0,8.699999999999989,68401.2,0.1217634709587123,11901808.8,1.0287793582533906,0,1
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,9.5,55315.2,0.0422622747047855,3761433.6,1.0316983650316984,0,0
4700,L51879,L,303.5,311.6,1428,46.2,139,0,0,0,0,0,8.100000000000023,65973.6,0.0972708187543736,9170330.4,1.02668863261944,0,0
2031,L49210,L,298.9,308.6,1400,49.5,79,0,0,0,0,0,9.700000000000044,69300.0,0.0563882940756602,5474700.0,1.0324523251923725,0,0
8604,H38017,H,297.3,308.0,1384,49.1,206,0,0,0,0,0,10.699999999999989,67954.40000000001,0.1487364620938628,13998606.400000002,1.0359905819038009,0,1
8483,L55662,L,298.4,309.5,1520,38.1,106,0,0,0,0,0,11.100000000000025,57912.0,0.0696909927679158,6138672.0,1.0371983914209115,0,0
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,9.699999999999989,63279.0,0.0344342937456078,3100671.0,1.0320449289725802,0,0
8277,L55456,L,298.8,310.5,1384,52.8,200,0,0,0,0,0,11.699999999999989,73075.2,0.1444043321299639,14615040.0,1.039156626506024,0,1
648,L47827,L,297.7,309.3,1559,36.9,145,0,0,0,0,0,11.600000000000025,57527.1,0.0929487179487179,8341429.5,1.0389654014108165,0,0
843,M15702,M,296.6,307.5,1566,35.0,201,0,0,0,0,0,10.899999999999975,54810.0,0.1282705807275047,11016810.0,1.0367498314227916,0,1
7298,L54477,L,300.1,310.5,1500,39.8,107,0,0,0,0,0,10.399999999999975,59699.99999999999,0.0712858094603597,6387899.999999999,1.0346551149616794,0,0
6398,M21257,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,9.600000000000025,51736.2,0.0957178841309823,7863902.4,1.032,0,0
6502,M21361,M,300.9,310.0,1600,36.0,204,0,0,0,0,0,9.100000000000025,57600.0,0.127420362273579,11750400.0,1.030242605516783,0,1
9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,11.100000000000025,69484.79999999999,0.0115979381443298,1250726.4,1.0370989304812834,0,0
4127,M18986,M,302.0,310.6,1623,34.3,9,0,0,0,0,0,8.600000000000023,55668.9,0.0055418719211822,501020.1,1.028476821192053,0,0
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,9.399999999999975,79596.0,0.0447427293064877,4775760.0,1.031074380165289,0,0
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,9.199999999999989,72430.5,0.056390977443609,5432287.5,1.0302432610124916,0,0
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,11.300000000000011,46256.8,0.0914881297046902,7308574.4,1.0379959650302624,0,0
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,9.900000000000034,49702.8,0.008191925102399,695839.2000000001,1.032901296111665,0,0
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,11.5,72204.0,0.1355034065102195,12924516.0,1.038655462184874,0,1
9744,L56923,L,298.9,310.2,1562,42.5,179,0,0,0,0,0,11.300000000000011,66385.0,0.1145233525271913,11882915.0,1.0378052860488458,0,1
8678,M23537,M,297.3,308.5,1664,28.9,174,0,0,0,0,0,11.199999999999989,48089.6,0.1045045045045045,8367590.399999999,1.0376723847965017,0,1
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,9.0,60060.0,0.009085009733939,840840.0,1.029576076240552,0,0
3410,M18269,M,301.2,310.4,1697,30.0,120,0,0,0,0,0,9.199999999999989,50910.0,0.0706713780918728,6109200.0,1.0305444887118194,0,0
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,9.399999999999975,58327.0,0.1219512195121951,11373765.0,1.03125,0,1
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,10.0,56834.4,0.1092278719397363,9889185.6,1.0332115576220524,0,1
6730,H36143,H,301.5,310.9,1524,40.4,124,0,0,0,0,0,9.399999999999975,61569.6,0.081311475409836,7634630.399999999,1.0311774461028191,0,0
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,10.200000000000044,62454.3,0.06282722513089,5995612.8,1.034182305630027,0,0
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,11.0,65937.8,0.0558882235528942,5538775.2,1.0370744860128076,0,0
9686,L56865,L,299.0,310.0,1360,48.1,37,0,0,0,0,0,11.0,65416.0,0.0271858927259368,2420392.0,1.0367892976588629,0,0
3874,L51053,L,302.6,311.8,1638,35.1,17,0,0,0,0,0,9.199999999999989,57493.8,0.010372178157413,977394.6,1.030403172504957,0,0
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,9.599999999999966,62653.5,0.0391872278664731,3383289.0,1.0317250495703898,0,0
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,9.399999999999975,51660.0,0.1212675198049969,10280340.0,1.031094938802514,0,1
3821,L51000,L,302.3,310.8,1421,41.4,102,0,0,0,0,0,8.5,58829.4,0.0717299578059071,6000598.8,1.028117763810784,0,0
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,8.699999999999989,52858.3,0.0223160434258142,1955757.1,1.0288079470198674,0,0
6987,L54166,L,300.7,311.1,1688,30.7,161,0,0,0,0,0,10.400000000000034,51821.6,0.0953226761397276,8343277.6,1.0345859660791488,0,0
8251,M23110,M,299.0,310.4,1394,45.2,122,0,0,0,0,0,11.399999999999975,63008.8,0.0874551971326164,7687073.600000001,1.0381270903010034,0,0
927,L48106,L,295.6,306.1,1372,55.6,215,0,0,0,1,0,10.5,76283.2,0.1565914056809905,16400888.0,1.0355209742895806,1,1
3802,M18661,M,302.2,310.9,1771,27.6,54,0,0,0,0,0,8.699999999999989,48879.600000000006,0.0304740406320541,2639498.4000000004,1.028788881535407,0,0
3044,L50223,L,300.3,309.5,1551,37.9,42,0,0,0,0,0,9.199999999999989,58782.9,0.027061855670103,2468881.8,1.0306360306360305,0,0
8430,L55609,L,299.0,310.3,1577,40.0,181,0,0,0,0,0,11.300000000000011,63080.0,0.114702154626109,11417480.0,1.0377926421404682,0,1
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,10.600000000000025,44814.5,0.0655136268343815,5601812.5,1.0356302521008405,0,0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,9.5,56347.2,0.0968366688185926,8452080.0,1.0313427911580335,0,0
4462,L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,7.800000000000011,50573.6,0.118685331710286,9861852.0,1.0257680872150643,0,0
9674,M24533,M,299.0,310.1,1593,35.4,5,0,0,0,0,0,11.100000000000025,56392.2,0.0031367628607277,281961.0,1.037123745819398,0,0
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,10.900000000000034,67359.6,0.0540735400144196,5051970.0,1.0365894595501848,0,0
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,9.399999999999975,69079.59999999999,0.1252511721366376,12917885.2,1.03125,0,1
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,11.099999999999966,64396.8,0.0161394448030987,1609920.0,1.037086535248914,0,0
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,9.400000000000034,60472.600000000006,0.0934449093444909,8103328.4,1.0310846560846565,0,0
8406,M23265,M,298.4,309.5,1484,41.7,119,0,0,0,0,0,11.100000000000025,61882.8,0.0801346801346801,7364053.2,1.0371983914209115,0,0
4862,L52041,L,303.5,312.3,1946,21.1,112,0,0,0,0,0,8.800000000000011,41060.600000000006,0.0575243965074473,4598787.200000001,1.0289950576606262,0,0
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,9.0,60545.8,0.0054533060668029,484366.4,1.0300802139037433,0,0
2809,L49988,L,299.9,309.3,1471,41.8,109,0,0,0,0,0,9.400000000000034,61487.8,0.0740489130434782,6702170.199999999,1.0313437812604205,0,0
589,L47768,L,297.6,309.4,1628,33.4,229,0,0,0,0,0,11.799999999999956,54375.2,0.1405770411295273,12451920.8,1.0396505376344083,0,1
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,11.399999999999975,69795.0,0.0133234641006661,1256310.0,1.0379367720465889,0,1
3007,L50186,L,300.4,309.7,1488,35.7,177,0,0,0,0,0,9.300000000000011,53121.600000000006,0.1188717259905977,9402523.2,1.0309587217043945,0,0
7011,M21870,M,300.5,310.5,1469,42.9,14,0,0,0,0,0,10.0,63020.1,0.0095238095238095,882281.4,1.033277870216306,0,0
8245,L55424,L,299.0,310.4,1512,38.8,109,0,0,0,0,0,11.399999999999975,58665.6,0.0720423000660938,6394550.399999999,1.0381270903010034,0,0
3656,L50835,L,302.1,311.4,1686,30.9,106,0,0,0,0,0,9.299999999999956,52097.4,0.0628334321280379,5522324.399999999,1.0307845084409135,0,0
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,10.899999999999975,63966.0,0.1076115485564304,10490424.0,1.0368118878757175,0,1
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,11.199999999999989,48534.8,0.0259381898454746,2281135.6,1.037271214642263,0,0
8391,M23250,M,298.8,309.8,1288,61.9,79,0,0,0,0,0,11.0,79727.2,0.0612878200155159,6298448.8,1.036813922356091,0,1
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,11.300000000000011,64588.8,0.1249102656137832,11238451.2,1.0379959650302624,0,1
1327,L48506,L,298.9,310.2,1411,46.5,202,0,0,0,0,0,11.300000000000011,65611.5,0.1430594900849858,13253523.0,1.0378052860488458,0,1
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,11.100000000000025,51158.9,0.0245327102803738,2148673.8,1.037474679270763,0,0
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,12.0,78114.0,0.1332388377037562,14685432.0,1.040281973816717,0,1
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,9.399999999999975,54446.4,0.096045197740113,8330299.2,1.031427616181879,0,0
1301,L48480,L,298.7,309.8,1322,57.0,140,0,0,0,0,0,11.100000000000025,75354.0,0.1058201058201058,10549560.0,1.037161031134918,0,1
1385,L48564,L,298.9,310.3,1484,43.8,124,0,0,0,0,0,11.400000000000034,64999.2,0.0835016835016835,8059900.8,1.0381398461023754,0,0
1679,L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,9.5,53923.2,0.1306990881458966,11593488.0,1.0318791946308723,0,1
8289,M23148,M,298.8,310.6,1640,33.8,9,0,0,0,0,0,11.800000000000011,55431.99999999999,0.0054844606946983,498888.0,1.0394912985274432,0,0
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,11.099999999999966,76466.6,0.0931952662721893,9634791.6,1.0373611578593065,0,1
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,9.600000000000025,45648.9,0.0377142857142857,3012827.4,1.0321931589537223,0,0
4051,L51230,L,301.8,310.8,1456,46.6,35,0,0,0,0,0,9.0,67849.6,0.0240219629375428,2374736.0,1.0298210735586482,0,0
914,L48093,L,295.5,306.0,1621,29.5,176,0,0,0,0,0,10.5,47819.5,0.1085080147965474,8416232.0,1.035532994923858,0,1
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,10.900000000000034,66996.2,0.1042944785276073,10250418.6,1.0367126978780736,0,1
3744,L50923,L,302.5,311.4,1759,24.6,124,0,0,0,0,0,8.899999999999977,43271.4,0.0704545454545454,5365653.600000001,1.0294214876033057,0,0
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,8.600000000000023,49199.8,0.0266343825665859,2164791.2,1.0285335102853352,0,0
1311,L48490,L,298.9,310.2,1498,50.2,160,0,0,0,0,0,11.300000000000011,75199.6,0.1067378252168112,12031936.0,1.0378052860488458,0,1
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,9.600000000000025,50758.4,0.0594299575500303,4974323.2,1.0321070234113714,0,0
8639,L55818,L,297.6,308.5,1572,35.9,71,0,0,0,0,0,10.899999999999975,56434.8,0.0451366815003178,4006870.8,1.0366263440860215,0,0
8532,L55711,L,298.6,309.3,1449,46.5,26,0,0,0,0,0,10.699999999999989,67378.5,0.0179310344827586,1751841.0,1.035833891493637,0,0
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,10.599999999999966,60328.8,0.1196298744216787,10919512.8,1.035594358629953,0,1
4878,M19737,M,303.7,312.4,1546,33.7,149,0,0,0,0,0,8.699999999999989,52100.2,0.0963154492566257,7762929.800000001,1.0286466908133023,0,0
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,8.199999999999989,60258.0,0.0591878871300757,5182188.0,1.027179317202519,0,0
1539,L48718,L,298.4,309.1,1798,29.6,81,0,0,0,0,0,10.700000000000044,53220.8,0.0450250138966092,4310884.8,1.035857908847185,0,0
9894,M24753,M,298.9,309.6,1284,55.3,166,0,0,0,0,0,10.700000000000044,71005.2,0.1291828793774319,11786863.2,1.0357979257276684,0,1
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,10.300000000000011,54980.3,0.0826771653543307,6927517.800000001,1.0345174262734584,0,0
3425,L50604,L,301.5,310.5,1593,32.9,155,0,0,0,0,0,9.0,52409.7,0.0972396486825596,8123503.5,1.0298507462686568,0,0
9020,L56199,L,297.2,308.1,1662,31.3,0,0,0,0,0,0,10.900000000000034,52020.6,0.0,0.0,1.0366756393001346,0,0
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,11.099999999999966,36678.4,0.0839328537170263,6418720.0,1.0370246831220813,0,0
9905,L57084,L,298.6,309.1,1537,35.7,198,0,0,0,0,0,10.5,54870.9,0.1287386215864759,10864438.2,1.03516409912927,0,1
5483,L52662,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,9.5,47757.6,0.111048794167134,9456004.8,1.0313945803040316,0,1
5813,L52992,L,301.4,311.1,1495,36.3,193,0,0,0,0,0,9.700000000000044,54268.49999999999,0.1290106951871657,10473820.499999998,1.0321831453218315,0,1
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,9.599999999999966,40762.4,0.088601294176207,7255707.2,1.0320962888665997,0,0
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,11.200000000000044,60256.7,0.1342465753424657,11810313.2,1.0376597175521185,0,1
680,L47859,L,297.8,309.2,1372,47.3,15,0,0,0,0,0,11.399999999999975,64895.6,0.010924981791697,973434.0,1.038280725319006,0,0
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,10.5,70702.0,0.1168539325842696,11029512.0,1.0352704064494458,0,1
2986,L50165,L,300.7,309.8,1596,31.5,123,0,0,0,0,0,9.100000000000025,50274.0,0.0770194113963681,6183702.0,1.0302627203192551,0,0
2162,L49341,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,9.700000000000044,59292.0,0.1467576791808873,12747780.0,1.0323981295925184,0,1
8506,L55685,L,298.4,309.7,1530,38.6,161,0,0,0,0,0,11.300000000000011,59058.0,0.1051600261267145,9508338.0,1.0378686327077749,0,1
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,11.100000000000025,54172.8,0.0675433353257621,6121526.399999999,1.037411526794742,0,0
5468,L52647,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,9.5,71086.2,0.1156069364161849,11373792.0,1.0313634862991086,0,1
6602,M21461,M,301.5,310.7,1347,47.9,29,0,0,0,0,0,9.199999999999989,64521.3,0.021513353115727,1871117.7,1.030514096185738,0,0
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,8.600000000000023,66495.0,0.0244584206848357,2327325.0,1.0285240464344942,0,0
780,L47959,L,296.8,308.0,1666,29.8,41,0,0,0,0,0,11.199999999999989,49646.8,0.0245950809838032,2035518.8,1.0377358490566038,0,0
9855,H39268,H,298.6,309.4,1362,45.3,56,0,0,0,0,0,10.799999999999956,61698.6,0.041085840058694,3455121.6,1.0361687876758203,0,0
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,9.400000000000034,57385.5,0.0822637106184364,8091355.5,1.0313646980313649,0,0
1906,L49085,L,297.9,307.6,1687,29.1,176,0,0,0,0,0,9.700000000000044,49091.7,0.1042654028436018,8640139.200000001,1.0325612621685132,0,1
8085,L55264,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,11.199999999999989,65845.2,0.0950134770889487,9284173.2,1.0373084610259826,0,0
5979,L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,10.100000000000025,67042.4,0.1193926846100759,11598335.2,1.033610648918469,0,1
4838,H34251,H,303.3,311.8,1806,27.7,44,0,0,0,0,0,8.5,50026.2,0.024349750968456,2201152.8,1.0280250576986485,0,0
4696,L51875,L,303.3,311.6,1514,34.7,130,0,0,0,0,0,8.300000000000011,52535.8,0.0858085808580858,6829654.0,1.027365644576327,0,0
6307,L53486,L,301.0,310.4,1563,34.4,124,0,0,0,0,0,9.399999999999975,53767.2,0.0792838874680307,6667132.8,1.0312292358803985,0,0
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,9.099999999999966,52214.4,0.0783938814531548,6422371.199999999,1.0304246071547976,0,0
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,11.200000000000044,62434.8,0.0724441435341909,6680523.6,1.0376597175521185,0,0
1252,M16111,M,297.4,308.8,1359,48.7,220,0,0,0,0,0,11.400000000000034,66183.3,0.1617647058823529,14560326.0,1.0383322125084062,0,1
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,9.700000000000044,68770.0,0.1356951871657754,13960310.0,1.032506702412869,0,1
844,L48023,L,296.6,307.5,1485,42.7,204,0,0,0,0,0,10.899999999999975,63409.50000000001,0.1372812920592193,12935538.000000002,1.0367498314227916,0,1
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,11.100000000000025,55918.9,0.0374193548387096,3243296.2,1.0374493927125508,0,0
1812,M16671,M,298.1,307.8,1569,31.2,131,0,0,0,0,0,9.699999999999989,48952.8,0.0834394904458598,6412816.8,1.032539416303254,0,0
2034,H31447,H,298.8,308.5,1359,47.6,85,0,0,0,0,0,9.699999999999989,64688.4,0.0625,5498514.0,1.032463186077644,0,0
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,10.699999999999989,73723.0,0.04713560551124,4791995.0,1.0358939953035893,0,1
1300,M16159,M,298.7,309.9,1458,40.2,137,0,0,0,0,0,11.199999999999989,58611.600000000006,0.093899931459904,8029789.200000001,1.0374958151991964,0,0
8352,M23211,M,298.7,309.6,1686,26.2,189,0,0,0,0,0,10.900000000000034,44173.2,0.1120331950207468,8348734.8,1.036491463006361,0,1
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,10.699999999999989,51360.0,0.0491905354919053,4057440.0,1.0358819584171697,0,0
9714,L56893,L,299.1,310.2,1496,45.0,104,0,0,0,0,0,11.099999999999966,67320.0,0.0694722778891115,7001280.0,1.037111334002006,0,0
3992,L51171,L,302.3,311.3,1682,34.4,127,0,0,0,0,0,9.0,57860.8,0.0754604872251931,7348321.6,1.0297717499173007,0,0
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,8.5,63055.3,0.1236338797814207,11413009.3,1.028099173553719,0,1
6355,L53534,L,300.1,309.6,1565,34.8,32,0,0,0,0,0,9.5,54461.99999999999,0.020434227330779,1742783.9999999998,1.031656114628457,0,0
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,9.5,73252.6,0.1179815209665955,12159931.6,1.0312705727452272,0,1
941,L48120,L,295.6,306.2,1443,48.9,33,0,0,0,0,0,10.599999999999966,70562.7,0.0228531855955678,2328569.1,1.0358592692828146,0,1
3456,H32869,H,301.4,310.3,1611,41.5,11,0,0,0,0,0,8.900000000000034,66856.5,0.0068238213399503,735421.5,1.0295288652952888,0,0
7232,L54411,L,299.8,309.9,1553,36.6,157,0,0,0,0,0,10.099999999999966,56839.8,0.101029601029601,8923848.6,1.033689126084056,0,1
5203,L52382,L,303.7,312.7,1335,51.1,161,0,0,0,0,0,9.0,68218.5,0.1205089820359281,10983178.5,1.0296345077378992,0,1
7028,L54207,L,300.6,310.6,1508,34.8,62,0,0,0,0,0,10.0,52478.4,0.0410868124585818,3253660.8,1.0332667997338656,0,0
6402,M21261,M,300.0,309.6,1573,39.7,162,0,0,0,0,0,9.600000000000025,62448.100000000006,0.1029224904701397,10116592.2,1.032,0,1
8534,M23393,M,298.6,309.4,1465,41.1,30,0,0,0,0,0,10.799999999999956,60211.5,0.0204638472032742,1806345.0,1.0361687876758203,0,0
4144,L51323,L,301.7,310.1,1500,39.6,56,0,0,0,0,0,8.400000000000034,59400.0,0.0373084610259826,3326400.0,1.0278422273781904,0,0
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,11.399999999999975,47404.2,0.0684647302904564,6257354.4,1.038,0,0
3863,H33276,H,302.5,311.5,1496,43.8,218,0,0,0,0,0,9.0,65524.8,0.14562458249833,14284406.4,1.0297520661157025,0,1
14,M14873,M,298.6,309.2,1742,30.0,37,0,0,0,0,0,10.599999999999966,52260.0,0.02122776821572,1933620.0,1.0354989953114533,0,0
2850,L50029,L,300.4,309.3,1766,28.2,207,0,0,0,0,0,8.900000000000034,49801.2,0.1171477079796264,10308848.4,1.0296271637816246,0,1
5908,H35321,H,300.8,310.4,1419,46.4,200,0,0,0,0,0,9.599999999999966,65841.59999999999,0.1408450704225352,13168319.999999998,1.0319148936170213,0,1
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,10.699999999999989,63644.4,0.0642140468227424,6109862.4,1.0359060402684563,0,0
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,10.800000000000011,65889.59999999999,0.1016077170418006,10410556.8,1.0363269424823411,0,1
1915,L49094,L,298.0,307.7,1643,32.3,200,0,0,0,0,0,9.699999999999989,53068.9,0.121654501216545,10613779.999999998,1.0325503355704695,0,1
3538,M18397,M,302.0,311.0,1980,21.5,20,0,0,0,0,0,9.0,42570.0,0.0100959111559818,851400.0,1.0298013245033113,0,0
8303,L55482,L,298.7,310.1,1641,31.1,49,0,0,0,0,0,11.400000000000034,51035.100000000006,0.0298416565164433,2500719.9000000004,1.0381653833277538,0,0
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,9.5,76665.2,0.0021428571428571,229995.6,1.031677225741914,0,1
1201,M16060,M,296.9,308.0,1430,55.9,71,0,0,0,0,0,11.100000000000025,79937.0,0.0496156533892383,5675527.0,1.0373863253620748,0,1
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,9.399999999999975,62275.2,0.0821094793057409,7659849.600000001,1.031074380165289,0,0
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,10.5,66267.2,0.1550037622272385,13651043.2,1.0350116705568524,0,1
8646,M23505,M,297.6,308.6,1492,35.5,88,0,0,0,0,0,11.0,52966.0,0.0589417280643,4661008.0,1.0369623655913978,0,0
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,11.199999999999989,79180.0,0.0654962862930452,7680460.0,1.0371845949535192,0,1
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,9.400000000000034,57681.600000000006,0.004438807863031,403771.20000000007,1.0314486450317832,0,0
736,L47915,L,296.9,308.4,1557,32.4,173,0,0,0,0,0,11.5,50446.8,0.1110397946084724,8727296.399999999,1.0387335803300777,0,1
3815,M18674,M,302.1,310.6,1326,59.1,88,0,1,0,0,0,8.5,78366.6,0.0663149962321024,6896260.800000001,1.0281363786825557,1,0
6344,L53523,L,300.2,309.8,1827,23.0,6,0,0,0,0,0,9.600000000000025,42021.0,0.0032822757111597,252126.0,1.0319786808794138,0,0
6861,L54040,L,301.1,311.2,1910,20.2,41,0,0,0,0,0,10.099999999999966,38582.0,0.02145473574045,1581862.0,1.0335436731982728,0,0
3107,L50286,L,299.8,309.1,1485,39.9,207,0,0,0,0,0,9.300000000000011,59251.5,0.139300134589502,12265060.5,1.0310206804536357,0,1
2865,H32278,H,300.6,309.4,1380,47.6,246,1,0,0,0,0,8.799999999999955,65688.0,0.1781317885590152,16159248.0,1.0292747837658016,1,1
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,9.300000000000011,67711.59999999999,0.0242857142857142,2302194.4,1.0306526038233357,0,0
2431,M17290,M,298.9,308.2,1335,47.8,40,0,0,0,0,0,9.300000000000011,63812.99999999999,0.029940119760479,2552519.9999999995,1.0311140849782536,0,0
1813,L48992,L,298.2,307.8,1476,36.8,134,0,0,0,0,0,9.600000000000025,54316.8,0.0907244414353419,7278451.199999999,1.0321931589537223,0,0
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,10.399999999999975,42042.0,0.0067991631799163,546546.0,1.0348993288590602,0,0
3793,L50972,L,302.3,310.9,1459,35.0,32,0,0,0,0,0,8.599999999999966,51065.0,0.021917808219178,1634080.0,1.0284485610320873,0,0
5484,M20343,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,9.5,43800.0,0.0999500249875062,8760000.0,1.0313945803040316,0,1
